,PrimaryDI,brandName,versionModelNumber,companyName,deviceDescription,sizeText,productCode,deviceId,gmdnPTName,gmdnPTDefinition
1437,32edf369-0966-4fc1-b98b-c09364394b67,MENTOR MemoryGel Breast Implant,3544650,MENTOR TEXAS L.P.,"SILTEX Round High Profile Gel-Filled Breast Implant, 650cc",,FTR,81317001140,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1438,de3c5555-5917-4fe1-817e-dc03e7c1b912,MENTOR MemoryGel Breast Implant,3544425,MENTOR TEXAS L.P.,"SILTEX Round High Profile Gel-Filled Breast Implant, 425cc",,FTR,81317001096,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1439,b5d32198-d87a-4781-bd89-01a23db559a8,MENTOR MemoryGel Breast Implant,3544225,MENTOR TEXAS L.P.,"SILTEX Round High Profile Gel-Filled Breast Implant, 225cc",,FTR,81317001010,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1440,82e9c858-7723-458c-9036-1a38e6d81a34,MENTOR MemoryGel Breast Implant,3544501,MENTOR TEXAS L.P.,"SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 450cc",,FTR,81317000914,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1441,97803232-550d-4b66-bc21-21c98eb1dbd7,MENTOR MemoryGel Breast Implant,3543251,MENTOR TEXAS L.P.,"SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 325cc",,FTR,81317000877,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1442,110af631-5b71-4a42-be20-dc461f932160,MENTOR MemoryGel Breast Implant,3542751,MENTOR TEXAS L.P.,"SILTEX Round Moderate Plus Profile Gel-Filled Breast Implant, 275cc",,FTR,81317000853,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1443,bfbdb916-c84a-4433-b36f-2f5ea527b0df,MENTOR MemoryGel Breast Implant,3548007,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 800cc",,FTR,81317000778,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1444,ffc4d3b2-d942-40d7-a9cf-1240ae8fb823,MENTOR MemoryGel Breast Implant,3545007,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 500cc",,FTR,81317000730,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1445,b0cceccb-af7a-4790-aad9-3afddfafa338,MENTOR MemoryGel Breast Implant,3544007,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 400cc",,FTR,81317000716,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1446,89f4a199-02a8-48b2-8197-993033675037,MENTOR MemoryGel Breast Implant,3543257,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 325cc",,FTR,81317000686,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1447,ff7eca29-1d6b-4587-bd47-88cbe1c2b3ae,MENTOR MemoryGel Breast Implant,3542507,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 250cc",,FTR,81317000655,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1448,8caadc86-ead5-4caa-905f-ac337251aeaa,MENTOR MemoryGel Breast Implant,3542257,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 225cc",,FTR,81317000648,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1449,2cc7bf7f-a9ae-4a1d-add8-738afe24f69d,MENTOR MemoryGel Breast Implant,3541757,MENTOR TEXAS L.P.,"SILTEX Round Moderate Profile Gel-Filled Breast Implant, 175cc",,FTR,81317000624,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1450,1dfc0cba-fcce-400a-8da1-dae2286d67d1,MENTOR MemoryGel Breast Implant,3508004BC,MENTOR TEXAS L.P.,"Smooth Round High Profile Gel-Filled Breast Implant, 800cc",,FTR,81317000587,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1451,eb90d944-34fd-498b-a5ba-76b38ebef737,MENTOR MemoryGel Breast Implant,3503004BC,MENTOR TEXAS L.P.,"Smooth Round High Profile Gel-Filled Breast Implant, 300cc",,FTR,81317000464,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1452,325967bd-24f0-4918-b14d-aeaf50556efd,MENTOR MemoryGel Breast Implant,3503501BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 350cc",,FTR,81317000303,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1453,0caea204-14ca-4738-a4a9-9d3798ee3f23,MENTOR MemoryGel Breast Implant,3503251BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 325cc",,FTR,81317000297,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1454,d7d3dc5c-9c23-4064-bce8-79cb1c2fe320,MENTOR MemoryGel Breast Implant,3502751BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 275cc",,FTR,81317000273,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1455,5bc5d59e-9c17-4554-b0dd-aca5dec8ed38,MENTOR MemoryGel Breast Implant,3501751BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 175cc",,FTR,81317000235,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1456,dd8fb2a5-cd27-456b-a5ac-6567e53fd347,MENTOR MemoryGel Breast Implant,3501501BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Plus Profile Gel-Filled Breast Implant, 150cc",,FTR,81317000228,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1457,67c27cdd-f94b-4386-bffe-fbed23bb37e5,MENTOR MemoryGel Breast Implant,3507375BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Profile Gel-Filled Breast Implant, 375cc",,FTR,81317000129,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1458,56b63894-afc0-4b37-952d-7f9676146e80,MENTOR MemoryGel Breast Implant,3507325BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Profile Gel-Filled Breast Implant, 325cc",,FTR,81317000105,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1459,bdb6f5c3-0bc8-458a-882f-2a29428f69b7,MENTOR MemoryGel Breast Implant,3507150BC,MENTOR TEXAS L.P.,"Smooth Round Moderate Profile Gel-Filled Breast Implant, 150cc",,FTR,81317000037,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1460,c859d2e0-83dc-480a-bb85-0c53cceb7001,MENTOR MemoryGel Xtra Breast Implant,THPX680,MENTOR TEXAS L.P.,"SILTEX High Profile Xtra Silicone Gel-Filled Breast Implant, 680cc",,FTR,81317025788,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1461,36aa6c5d-5eb1-4c16-b8a2-0e21285694bb,MENTOR MemoryGel Xtra Breast Implant,THPX455,MENTOR TEXAS L.P.,"SILTEX High Profile Xtra Silicone Gel-Filled Breast Implant, 455cc",,FTR,81317025726,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1462,de9874eb-4c97-415d-8358-d1b6f3d1a7ad,MENTOR MemoryGel Xtra Breast Implant,THPX425,MENTOR TEXAS L.P.,"SILTEX High Profile Xtra Silicone Gel-Filled Breast Implant, 425cc",,FTR,81317025719,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1463,44827ed8-a2c0-43bf-87e8-0a9ebb38fc3d,MENTOR MemoryGel Xtra Breast Implant,THPX150,MENTOR TEXAS L.P.,"SILTEX High Profile Xtra Silicone Gel-Filled Breast Implant, 150cc",,FTR,81317025610,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1464,d4ec8274-7d4a-4922-867f-8d08b0fcde99,MENTOR MemoryGel Xtra Breast Implant,TMPX755,MENTOR TEXAS L.P.,"SILTEX Moderate Plus Profile Xtra Silicone Gel-Filled Breast Implant, 755cc",,FTR,81317025603,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1465,d8f58a54-e0a4-458e-aa73-8979646113d6,MENTOR MemoryGel Xtra Breast Implant,TMPX490,MENTOR TEXAS L.P.,"SILTEX Moderate Plus Profile Xtra Silicone Gel-Filled Breast Implant, 490cc",,FTR,81317025528,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1466,2bd7daaa-84e6-43a3-ace3-ebd0233ccfed,MENTOR MemoryGel Xtra Breast Implant,TMPX350,MENTOR TEXAS L.P.,"SILTEX Moderate Plus Profile Xtra Silicone Gel-Filled Breast Implant, 350cc",,FTR,81317025474,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1467,1041f055-273b-4eb7-9335-086a602b92ea,MENTOR MemoryGel Xtra Breast Implant,TMPX295,MENTOR TEXAS L.P.,"SILTEX Moderate Plus Profile Xtra Silicone Gel-Filled Breast Implant, 295cc",,FTR,81317025450,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1468,491c488c-c34a-4d78-8ea5-9dfa529e6a1f,MENTOR MemoryGel Xtra Breast Implant,TMPX190,MENTOR TEXAS L.P.,"SILTEX Moderate Plus Profile Xtra Silicone Gel-Filled Breast Implant, 190cc",,FTR,81317025412,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1469,8f7dde96-ef25-4dc7-a8fe-ff2486702f42,MENTOR MemoryGel Breast Implant,SHPX650,MENTOR TEXAS L.P.,Smooth High Profile Xtra 650cc,,FTR,81317025344,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1470,4b0189db-110f-4488-b366-a9ab48ee9614,MENTOR MemoryGel Breast Implant,SHPX380,MENTOR TEXAS L.P.,Smooth High Profile Xtra 380cc,,FTR,81317025269,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1471,bc19dc70-9502-4592-9cd7-7423eb194a59,MENTOR MemoryGel Breast Implant,SHPX355,MENTOR TEXAS L.P.,Smooth High Profile Xtra 355cc,,FTR,81317025252,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1472,f751a861-9872-4086-bd5a-841e6b8af0e6,MENTOR MemoryGel Breast Implant,SHPX335,MENTOR TEXAS L.P.,Smooth High Profile Xtra 335cc,,FTR,81317025245,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1473,a21463b3-124b-474b-8eec-6b7237b236d4,MENTOR MemoryGel Breast Implant,SMPX240,MENTOR TEXAS L.P.,Smooth Moderate Plus Profile Xtra 240cc,,FTR,81317025009,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1474,921f2ca6-d5e6-49a6-b57e-3945af200656,MENTOR MemoryGel Breast Implant,SMPX160,MENTOR TEXAS L.P.,Smooth Moderate Plus Profile Xtra 160cc,,FTR,81317024972,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1475,a8a0de45-2f9e-4e4a-a7f7-a419639383e3,MENTOR MemoryGel Breast Implant,3545650,MENTOR TEXAS L.P.,"SILTEX Round Ultra High Profile Silicone Gel-Filled Breast Implant, 650cc",,FTR,81317007203,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1476,8a9eaaf3-d745-4329-8774-6bf075d97fc2,MENTOR MemoryGel Breast Implant,3545430,MENTOR TEXAS L.P.,"SILTEX Round Ultra High Profile Silicone Gel-Filled Breast Implant, 430cc",,FTR,81317007159,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1477,f1f0e56e-9879-4db7-ba2b-f0e5cbdf920c,MENTOR MemoryGel Breast Implant,3545375,MENTOR TEXAS L.P.,"SILTEX Round Ultra High Profile Silicone Gel-Filled Breast Implant, 375cc",,FTR,81317007135,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1478,0a39e014-c56c-41f1-82c0-fea6d89e9353,MENTOR MemoryGel Breast Implant,3505700BC,MENTOR TEXAS L.P.,"Smooth Round Ultra High Profile Silicone Gel-Filled Breast Implant, 700cc",,FTR,81317007012,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1479,03c4f89a-6c47-4433-87c2-9a8208808fd9,MENTOR MemoryGel Breast Implant,3505535BC,MENTOR TEXAS L.P.,"Smooth Round Ultra High Profile Silicone Gel-Filled Breast Implant, 535cc",,FTR,81317006985,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1480,97609eae-57ae-4e47-8175-acaeb31fee21,MENTOR MemoryGel Breast Implant,3505455BC,MENTOR TEXAS L.P.,"Smooth Round Ultra High Profile Silicone Gel-Filled Breast Implant, 455cc",,FTR,81317006961,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1481,aa39383c-ae67-4f57-b1b4-61042841c9a4,MENTOR MemoryGel Breast Implant,3505375BC,MENTOR TEXAS L.P.,"Smooth Round Ultra High Profile Silicone Gel-Filled Breast Implant, 375cc",,FTR,81317006930,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1482,c7bbc927-366d-4ce3-bf0f-0a24dec488a8,MENTOR MemoryGel Breast Implant,3505240BC,MENTOR TEXAS L.P.,"Smooth Round Ultra High Profile Silicone Gel-Filled Breast Implant, 240cc",,FTR,81317006886,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1483,42eeff2c-eac9-4006-9f02-812910e11855,MENTOR MemoryGel Breast Implant,3505215BC,MENTOR TEXAS L.P.,"Smooth Round Ultra High Profile Silicone Gel-Filled Breast Implant, 215cc",,FTR,81317006879,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1484,03fec7d6-4bcd-4e9d-bca2-36dabe94cf19,MENTOR MemoryShape Breast Implant,3541358,MENTOR TEXAS L.P.,"Medium Height, Moderate Profile Silicone Gel-Filled Breast Implant, 395cc",,FTR,81317005483,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1485,25c83a37-4ff4-45ff-8c86-a637126fddbb,MENTOR MemoryShape Breast Implant,3541158,MENTOR TEXAS L.P.,"Medium Height, Moderate Profile Silicone Gel-Filled Breast Implant, 245cc",,FTR,81317005445,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1486,1375e0cb-1531-4bd8-aa52-0ac21fd5f610,MENTOR MemoryShape Breast Implant,3540958,MENTOR TEXAS L.P.,"Medium Height, Moderate Profile Silicone Gel-Filled Breast Implant, 135cc",,FTR,81317005407,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1487,21dd1d58-0ef4-4e72-9c72-cf5337edf7d0,MENTOR MemoryShape Breast Implant,3340955,MENTOR TEXAS L.P.,"Medium Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 165cc",,FTR,81317005278,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1488,043b2734-421a-4708-8d74-f718a669961a,MENTOR MemoryShape Breast Implant,3340902,MENTOR TEXAS L.P.,"Medium Height, High Profile Silicone Gel-Filled Breast Implant, 165cc",,FTR,81317005148,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1489,de02a9b4-805b-4aae-86ec-a8cfbc6e66c7,MENTOR MemoryShape Breast Implant,3341309,MENTOR TEXAS L.P.,"Tall Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 445cc",,FTR,81317005094,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1490,50826b9b-f869-4964-ad4b-aa53d4071cd4,MENTOR MemoryShape Breast Implant,3341209,MENTOR TEXAS L.P.,"Tall Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 350cc",,FTR,81317005070,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1491,77cac5fb-891a-4712-9302-8cd9b69ebb14,MENTOR MemoryShape Breast Implant,3341109,MENTOR TEXAS L.P.,"Tall Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 270cc",,FTR,81317005056,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1492,84f54ec4-99de-438a-941c-e87b51d4bc32,MENTOR MemoryShape Breast Implant,3340959,MENTOR TEXAS L.P.,"Tall Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 175cc",,FTR,81317005025,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1493,259c5c58-b5fb-4672-865a-747fe60e34c4,MENTOR MemoryShape Breast Implant,3341457,MENTOR TEXAS L.P.,"Low Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 515cc",,FTR,81317004981,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1494,7a55a966-7c96-46dd-8d2f-5eeea6500d57,MENTOR MemoryShape Breast Implant,3341257,MENTOR TEXAS L.P.,"Low Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 330cc",,FTR,81317004943,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1495,9a8aabde-5378-4e48-9d68-016241b0bc1a,MENTOR MemoryShape Breast Implant,3340957,MENTOR TEXAS L.P.,"Low Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 145cc",,FTR,81317004882,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1496,15767f4d-b5f8-44ad-8143-2d4b043b930f,MENTOR MemoryShape Breast Implant,3340907,MENTOR TEXAS L.P.,"Low Height, Moderate Plus Profile Silicone Gel-Filled Breast Implant, 125cc",,FTR,81317004875,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
1497,6e125a3f-6aa5-4589-9ca5-b4eb943f13a1,MENTOR MemoryGel Breast Implant,3543857MC,MENTOR TEXAS L.P.,"SILTEX Round Moderate Classic Profile Gel-Filled Breast Implant, 385cc",,FTR,81317004431,Silicone gel-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber shell, made of polysiloxane(s), with a single lumen filled with a fixed amount of silicone gel. The implant may vary in shape, profile, volume, shell surface, and shell thickness."
